IdEstablecimiento,Ano,Mes,Numerador,Denominador,MetaSanitaria,Dependencia Administrativa,Nivel de Atención
111381,2025.0,7.0,2.0,0.0,MSI,Municipal,Primario
111381,2025.0,8.0,2.0,2.0,MSI,Municipal,Primario
111381,2025.0,9.0,2.0,8.0,MSI,Municipal,Primario
111381,2025.0,10.0,0.0,,MSI,Municipal,Primario
111382,2024.0,10.0,,3.0,MSI,Municipal,Primario
111382,2024.0,11.0,,5.0,MSI,Municipal,Primario
111382,2024.0,12.0,,5.0,MSI,Municipal,Primario
111382,2025.0,1.0,8.0,6.0,MSI,Municipal,Primario
111382,2025.0,2.0,8.0,0.0,MSI,Municipal,Primario
111382,2025.0,3.0,12.0,4.0,MSI,Municipal,Primario
111382,2025.0,4.0,4.0,8.0,MSI,Municipal,Primario
111382,2025.0,5.0,4.0,4.0,MSI,Municipal,Primario
111382,2025.0,6.0,0.0,4.0,MSI,Municipal,Primario
111382,2025.0,7.0,6.0,8.0,MSI,Municipal,Primario
111382,2025.0,8.0,0.0,8.0,MSI,Municipal,Primario
111382,2025.0,9.0,4.0,4.0,MSI,Municipal,Primario
111382,2025.0,10.0,3.0,,MSI,Municipal,Primario
111383,2024.0,10.0,,0.0,MSI,Municipal,Primario
111383,2024.0,11.0,,0.0,MSI,Municipal,Primario
111383,2024.0,12.0,,1.0,MSI,Municipal,Primario
111383,2025.0,1.0,0.0,6.0,MSI,Municipal,Primario
111383,2025.0,2.0,,2.0,MSI,Municipal,Primario
111383,2025.0,3.0,,0.0,MSI,Municipal,Primario
111383,2025.0,4.0,2.0,4.0,MSI,Municipal,Primario
111383,2025.0,6.0,2.0,2.0,MSI,Municipal,Primario
111383,2025.0,7.0,2.0,4.0,MSI,Municipal,Primario
111383,2025.0,8.0,0.0,2.0,MSI,Municipal,Primario
111383,2025.0,9.0,0.0,4.0,MSI,Municipal,Primario
111383,2025.0,10.0,2.0,,MSI,Municipal,Primario
111400,2024.0,10.0,,0.0,MSI,Servicio de Salud,Primario
111400,2024.0,12.0,,1.0,MSI,Servicio de Salud,Primario
111400,2025.0,1.0,,0.0,MSI,Servicio de Salud,Primario
111400,2025.0,3.0,,2.0,MSI,Servicio de Salud,Primario
111400,2025.0,6.0,2.0,,MSI,Servicio de Salud,Primario
111400,2025.0,7.0,,0.0,MSI,Servicio de Salud,Primario
111400,2025.0,8.0,,2.0,MSI,Servicio de Salud,Primario
111400,2025.0,10.0,0.0,,MSI,Servicio de Salud,Primario
111780,2025.0,5.0,,0.0,MSI,Servicio de Salud,Primario
111780,2025.0,8.0,0.0,,MSI,Servicio de Salud,Primario
111781,2024.0,12.0,,0.0,MSI,Servicio de Salud,Primario
111781,2025.0,5.0,,0.0,MSI,Servicio de Salud,Primario
111781,2025.0,6.0,,0.0,MSI,Servicio de Salud,Primario
111781,2025.0,7.0,,2.0,MSI,Servicio de Salud,Primario
111783,2024.0,12.0,,1.0,MSI,Municipal,Primario
111783,2025.0,2.0,0.0,,MSI,Municipal,Primario
111783,2025.0,4.0,,2.0,MSI,Municipal,Primario
111783,2025.0,6.0,,2.0,MSI,Municipal,Primario
111783,2025.0,7.0,,2.0,MSI,Municipal,Primario
111783,2025.0,9.0,,0.0,MSI,Municipal,Primario
111784,2025.0,3.0,,2.0,MSI,Municipal,Primario
111784,2025.0,7.0,,4.0,MSI,Municipal,Primario
111784,2025.0,10.0,1.0,,MSI,Municipal,Primario
112301,2024.0,12.0,,1.0,MSI,Municipal,Primario
112301,2025.0,1.0,,0.0,MSI,Municipal,Primario
112301,2025.0,4.0,0.0,,MSI,Municipal,Primario
112301,2025.0,5.0,2.0,,MSI,Municipal,Primario
112301,2025.0,6.0,,2.0,MSI,Municipal,Primario
112301,2025.0,8.0,,0.0,MSI,Municipal,Primario
112301,2025.0,9.0,2.0,,MSI,Municipal,Primario
112302,2024.0,10.0,,0.0,MSI,Municipal,Primario
112302,2024.0,11.0,,1.0,MSI,Municipal,Primario
112302,2025.0,2.0,0.0,,MSI,Municipal,Primario
112302,2025.0,4.0,2.0,0.0,MSI,Municipal,Primario
112302,2025.0,5.0,,0.0,MSI,Municipal,Primario
112302,2025.0,7.0,0.0,,MSI,Municipal,Primario
112303,2024.0,11.0,,1.0,MSI,Municipal,Primario
112303,2025.0,1.0,,0.0,MSI,Municipal,Primario
112303,2025.0,4.0,2.0,,MSI,Municipal,Primario
112304,2024.0,12.0,,1.0,MSI,Municipal,Primario
112304,2025.0,3.0,2.0,,MSI,Municipal,Primario
112304,2025.0,4.0,,2.0,MSI,Municipal,Primario
112304,2025.0,7.0,2.0,,MSI,Municipal,Primario
112306,2024.0,10.0,,1.0,MSI,Municipal,Primario
112306,2024.0,11.0,,2.0,MSI,Municipal,Primario
112306,2024.0,12.0,,1.0,MSI,Municipal,Primario
112306,2025.0,1.0,2.0,2.0,MSI,Municipal,Primario
112306,2025.0,2.0,2.0,6.0,MSI,Municipal,Primario
112306,2025.0,3.0,4.0,0.0,MSI,Municipal,Primario
112306,2025.0,4.0,4.0,0.0,MSI,Municipal,Primario
112306,2025.0,5.0,2.0,2.0,MSI,Municipal,Primario
112306,2025.0,6.0,2.0,0.0,MSI,Municipal,Primario
112306,2025.0,7.0,0.0,0.0,MSI,Municipal,Primario
112306,2025.0,8.0,,0.0,MSI,Municipal,Primario
112306,2025.0,9.0,,4.0,MSI,Municipal,Primario
112307,2024.0,10.0,,0.0,MSI,Municipal,Primario
112307,2024.0,11.0,,0.0,MSI,Municipal,Primario
112307,2024.0,12.0,,1.0,MSI,Municipal,Primario
112307,2025.0,1.0,,2.0,MSI,Municipal,Primario
112307,2025.0,2.0,,2.0,MSI,Municipal,Primario
112307,2025.0,3.0,,4.0,MSI,Municipal,Primario
112307,2025.0,4.0,2.0,4.0,MSI,Municipal,Primario
112307,2025.0,5.0,4.0,2.0,MSI,Municipal,Primario
112307,2025.0,6.0,2.0,6.0,MSI,Municipal,Primario
112307,2025.0,7.0,4.0,0.0,MSI,Municipal,Primario
112307,2025.0,8.0,2.0,4.0,MSI,Municipal,Primario
112307,2025.0,9.0,6.0,6.0,MSI,Municipal,Primario
112307,2025.0,10.0,1.0,,MSI,Municipal,Primario
112309,2024.0,10.0,,1.0,MSI,Municipal,Primario
112309,2024.0,12.0,,0.0,MSI,Municipal,Primario
112309,2025.0,1.0,2.0,,MSI,Municipal,Primario
112309,2025.0,2.0,0.0,,MSI,Municipal,Primario
112309,2025.0,5.0,,2.0,MSI,Municipal,Primario
112309,2025.0,7.0,,0.0,MSI,Municipal,Primario
112309,2025.0,8.0,,0.0,MSI,Municipal,Primario
112310,2024.0,10.0,,0.0,MSI,Municipal,Primario
112310,2024.0,12.0,,1.0,MSI,Municipal,Primario
112310,2025.0,1.0,2.0,2.0,MSI,Municipal,Primario
112310,2025.0,2.0,,2.0,MSI,Municipal,Primario
112310,2025.0,3.0,2.0,2.0,MSI,Municipal,Primario
112310,2025.0,4.0,4.0,2.0,MSI,Municipal,Primario
112310,2025.0,5.0,,2.0,MSI,Municipal,Primario
112310,2025.0,6.0,2.0,,MSI,Municipal,Primario
112310,2025.0,7.0,2.0,,MSI,Municipal,Primario
112310,2025.0,8.0,0.0,2.0,MSI,Municipal,Primario
112310,2025.0,9.0,,2.0,MSI,Municipal,Primario
112311,2024.0,11.0,,1.0,MSI,Municipal,Primario
112311,2024.0,12.0,,2.0,MSI,Municipal,Primario
112311,2025.0,1.0,2.0,4.0,MSI,Municipal,Primario
112311,2025.0,2.0,0.0,2.0,MSI,Municipal,Primario
112311,2025.0,3.0,,10.0,MSI,Municipal,Primario
112311,2025.0,4.0,6.0,8.0,MSI,Municipal,Primario
112311,2025.0,5.0,2.0,2.0,MSI,Municipal,Primario
112311,2025.0,6.0,2.0,10.0,MSI,Municipal,Primario
112311,2025.0,7.0,8.0,4.0,MSI,Municipal,Primario
112311,2025.0,8.0,12.0,0.0,MSI,Municipal,Primario
112311,2025.0,9.0,4.0,0.0,MSI,Municipal,Primario
112312,2024.0,10.0,,1.0,MSI,Municipal,Primario
112312,2024.0,12.0,,1.0,MSI,Municipal,Primario
112312,2025.0,1.0,2.0,0.0,MSI,Municipal,Primario
112312,2025.0,2.0,,4.0,MSI,Municipal,Primario
112312,2025.0,3.0,2.0,,MSI,Municipal,Primario
112312,2025.0,5.0,4.0,2.0,MSI,Municipal,Primario
112312,2025.0,6.0,0.0,6.0,MSI,Municipal,Primario
112312,2025.0,7.0,0.0,0.0,MSI,Municipal,Primario
112312,2025.0,8.0,,0.0,MSI,Municipal,Primario
112312,2025.0,9.0,4.0,,MSI,Municipal,Primario
112312,2025.0,10.0,0.0,,MSI,Municipal,Primario
112313,2024.0,10.0,,1.0,MSI,Municipal,Primario
112313,2024.0,12.0,,2.0,MSI,Municipal,Primario
112313,2025.0,1.0,0.0,2.0,MSI,Municipal,Primario
112313,2025.0,3.0,2.0,2.0,MSI,Municipal,Primario
112313,2025.0,4.0,2.0,,MSI,Municipal,Primario
112313,2025.0,6.0,,2.0,MSI,Municipal,Primario
112313,2025.0,7.0,,4.0,MSI,Municipal,Primario
112313,2025.0,8.0,,2.0,MSI,Municipal,Primario
112313,2025.0,9.0,2.0,1.0,MSI,Municipal,Primario
112313,2025.0,10.0,2.0,,MSI,Municipal,Primario
112314,2024.0,10.0,,2.0,MSI,Municipal,Primario
112314,2024.0,11.0,,1.0,MSI,Municipal,Primario
112314,2024.0,12.0,,3.0,MSI,Municipal,Primario
112314,2025.0,1.0,0.0,4.0,MSI,Municipal,Primario
112314,2025.0,2.0,2.0,2.0,MSI,Municipal,Primario
112314,2025.0,3.0,6.0,6.0,MSI,Municipal,Primario
112314,2025.0,4.0,4.0,2.0,MSI,Municipal,Primario
112314,2025.0,5.0,2.0,,MSI,Municipal,Primario
112314,2025.0,6.0,8.0,4.0,MSI,Municipal,Primario
112314,2025.0,7.0,6.0,6.0,MSI,Municipal,Primario
112314,2025.0,8.0,6.0,4.0,MSI,Municipal,Primario
112314,2025.0,9.0,4.0,0.0,MSI,Municipal,Primario
112314,2025.0,10.0,1.0,,MSI,Municipal,Primario
112315,2024.0,10.0,,0.0,MSI,Municipal,Primario
112315,2024.0,11.0,,1.0,MSI,Municipal,Primario
112315,2024.0,12.0,,1.0,MSI,Municipal,Primario
112315,2025.0,1.0,2.0,4.0,MSI,Municipal,Primario
112315,2025.0,2.0,,2.0,MSI,Municipal,Primario
112315,2025.0,3.0,2.0,2.0,MSI,Municipal,Primario
112315,2025.0,4.0,2.0,0.0,MSI,Municipal,Primario
112315,2025.0,5.0,4.0,2.0,MSI,Municipal,Primario
112315,2025.0,6.0,2.0,0.0,MSI,Municipal,Primario
112315,2025.0,7.0,0.0,0.0,MSI,Municipal,Primario
112315,2025.0,8.0,2.0,4.0,MSI,Municipal,Primario
112315,2025.0,9.0,0.0,0.0,MSI,Municipal,Primario
112315,2025.0,10.0,1.0,,MSI,Municipal,Primario
112316,2024.0,10.0,,4.0,MSI,Municipal,Primario
112316,2024.0,11.0,,2.0,MSI,Municipal,Primario
112316,2024.0,12.0,,3.0,MSI,Municipal,Primario
112316,2025.0,1.0,2.0,6.0,MSI,Municipal,Primario
112316,2025.0,2.0,0.0,10.0,MSI,Municipal,Primario
112316,2025.0,3.0,2.0,4.0,MSI,Municipal,Primario
112316,2025.0,4.0,0.0,6.0,MSI,Municipal,Primario
112316,2025.0,5.0,12.0,6.0,MSI,Municipal,Primario
112316,2025.0,6.0,6.0,2.0,MSI,Municipal,Primario
112316,2025.0,7.0,4.0,6.0,MSI,Municipal,Primario
112316,2025.0,8.0,4.0,4.0,MSI,Municipal,Primario
112316,2025.0,9.0,,4.0,MSI,Municipal,Primario
112316,2025.0,10.0,2.0,,MSI,Municipal,Primario
112317,2024.0,10.0,,1.0,MSI,Municipal,Primario
112317,2024.0,11.0,,3.0,MSI,Municipal,Primario
112317,2024.0,12.0,,2.0,MSI,Municipal,Primario
112317,2025.0,1.0,,2.0,MSI,Municipal,Primario
112317,2025.0,2.0,6.0,4.0,MSI,Municipal,Primario
112317,2025.0,4.0,2.0,2.0,MSI,Municipal,Primario
112317,2025.0,5.0,4.0,0.0,MSI,Municipal,Primario
112317,2025.0,6.0,2.0,4.0,MSI,Municipal,Primario
112317,2025.0,7.0,2.0,2.0,MSI,Municipal,Primario
112317,2025.0,8.0,,2.0,MSI,Municipal,Primario
112317,2025.0,9.0,,0.0,MSI,Municipal,Primario
112317,2025.0,10.0,0.0,,MSI,Municipal,Primario
112318,2024.0,10.0,,1.0,MSI,Municipal,Primario
112318,2024.0,11.0,,1.0,MSI,Municipal,Primario
112318,2024.0,12.0,,2.0,MSI,Municipal,Primario
112318,2025.0,1.0,4.0,2.0,MSI,Municipal,Primario
112318,2025.0,2.0,2.0,2.0,MSI,Municipal,Primario
112318,2025.0,3.0,4.0,0.0,MSI,Municipal,Primario
112318,2025.0,4.0,2.0,8.0,MSI,Municipal,Primario
112318,2025.0,5.0,0.0,4.0,MSI,Municipal,Primario
112318,2025.0,6.0,6.0,0.0,MSI,Municipal,Primario
112318,2025.0,7.0,4.0,2.0,MSI,Municipal,Primario
112318,2025.0,8.0,0.0,4.0,MSI,Municipal,Primario
112318,2025.0,9.0,4.0,6.0,MSI,Municipal,Primario
112318,2025.0,10.0,1.0,,MSI,Municipal,Primario
112319,2024.0,10.0,,2.0,MSI,Municipal,Primario
112319,2024.0,11.0,,3.0,MSI,Municipal,Primario
112319,2025.0,1.0,2.0,,MSI,Municipal,Primario
112319,2025.0,2.0,,2.0,MSI,Municipal,Primario
112319,2025.0,3.0,4.0,2.0,MSI,Municipal,Primario
112319,2025.0,4.0,4.0,2.0,MSI,Municipal,Primario
112319,2025.0,5.0,,4.0,MSI,Municipal,Primario
112319,2025.0,6.0,0.0,0.0,MSI,Municipal,Primario
112319,2025.0,7.0,4.0,4.0,MSI,Municipal,Primario
112319,2025.0,8.0,,4.0,MSI,Municipal,Primario
112319,2025.0,9.0,2.0,4.0,MSI,Municipal,Primario
112319,2025.0,10.0,0.0,,MSI,Municipal,Primario
112320,2024.0,10.0,,2.0,MSI,Municipal,Primario
112320,2024.0,11.0,,1.0,MSI,Municipal,Primario
112320,2024.0,12.0,,3.0,MSI,Municipal,Primario
112320,2025.0,1.0,6.0,2.0,MSI,Municipal,Primario
112320,2025.0,2.0,4.0,2.0,MSI,Municipal,Primario
112320,2025.0,3.0,2.0,,MSI,Municipal,Primario
112320,2025.0,4.0,2.0,0.0,MSI,Municipal,Primario
112320,2025.0,5.0,2.0,4.0,MSI,Municipal,Primario
112320,2025.0,6.0,4.0,0.0,MSI,Municipal,Primario
112320,2025.0,7.0,,2.0,MSI,Municipal,Primario
112320,2025.0,8.0,6.0,6.0,MSI,Municipal,Primario
112320,2025.0,9.0,0.0,6.0,MSI,Municipal,Primario
112320,2025.0,10.0,2.0,,MSI,Municipal,Primario
112321,2024.0,10.0,,3.0,MSI,Municipal,Primario
112321,2024.0,11.0,,1.0,MSI,Municipal,Primario
112321,2024.0,12.0,,0.0,MSI,Municipal,Primario
112321,2025.0,1.0,2.0,0.0,MSI,Municipal,Primario
112321,2025.0,2.0,2.0,2.0,MSI,Municipal,Primario
112321,2025.0,3.0,4.0,10.0,MSI,Municipal,Primario
112321,2025.0,4.0,4.0,2.0,MSI,Municipal,Primario
112321,2025.0,5.0,2.0,2.0,MSI,Municipal,Primario
112321,2025.0,6.0,8.0,6.0,MSI,Municipal,Primario
112321,2025.0,7.0,6.0,2.0,MSI,Municipal,Primario
112321,2025.0,8.0,4.0,4.0,MSI,Municipal,Primario
112321,2025.0,9.0,6.0,,MSI,Municipal,Primario
112321,2025.0,10.0,2.0,,MSI,Municipal,Primario
112322,2024.0,10.0,,1.0,MSI,Municipal,Primario
112322,2024.0,11.0,,4.0,MSI,Municipal,Primario
112322,2024.0,12.0,,5.0,MSI,Municipal,Primario
112322,2025.0,1.0,2.0,6.0,MSI,Municipal,Primario
112322,2025.0,2.0,2.0,2.0,MSI,Municipal,Primario
112322,2025.0,3.0,6.0,4.0,MSI,Municipal,Primario
112322,2025.0,4.0,2.0,2.0,MSI,Municipal,Primario
112322,2025.0,5.0,4.0,2.0,MSI,Municipal,Primario
112322,2025.0,6.0,8.0,6.0,MSI,Municipal,Primario
112322,2025.0,7.0,14.0,4.0,MSI,Municipal,Primario
112322,2025.0,8.0,6.0,2.0,MSI,Municipal,Primario
112322,2025.0,9.0,2.0,6.0,MSI,Municipal,Primario
112407,2025.0,5.0,,2.0,MSI,Municipal,Primario
112407,2025.0,7.0,2.0,,MSI,Municipal,Primario
112707,2024.0,10.0,,0.0,MSI,Municipal,Primario
112707,2024.0,12.0,,0.0,MSI,Municipal,Primario
112707,2025.0,1.0,,4.0,MSI,Municipal,Primario
112707,2025.0,2.0,,0.0,MSI,Municipal,Primario
112707,2025.0,3.0,0.0,,MSI,Municipal,Primario
112707,2025.0,4.0,4.0,0.0,MSI,Municipal,Primario
112707,2025.0,5.0,,2.0,MSI,Municipal,Primario
112707,2025.0,6.0,2.0,0.0,MSI,Municipal,Primario
112707,2025.0,7.0,,2.0,MSI,Municipal,Primario
112716,2025.0,1.0,,2.0,MSI,Municipal,Primario
112716,2025.0,3.0,2.0,,MSI,Municipal,Primario
112716,2025.0,4.0,0.0,2.0,MSI,Municipal,Primario
112716,2025.0,5.0,2.0,,MSI,Municipal,Primario
112716,2025.0,7.0,2.0,,MSI,Municipal,Primario
112717,2024.0,10.0,,0.0,MSI,Municipal,Primario
112717,2025.0,2.0,0.0,,MSI,Municipal,Primario
112799,2025.0,2.0,,0.0,MSI,Municipal,Primario
112799,2025.0,4.0,,2.0,MSI,Municipal,Primario
112799,2025.0,7.0,2.0,,MSI,Municipal,Primario
113300,2024.0,10.0,,4.0,MSI,Municipal,Primario
113300,2024.0,11.0,,3.0,MSI,Municipal,Primario
113300,2024.0,12.0,,2.0,MSI,Municipal,Primario
113300,2025.0,1.0,8.0,6.0,MSI,Municipal,Primario
113300,2025.0,2.0,4.0,4.0,MSI,Municipal,Primario
113300,2025.0,3.0,6.0,4.0,MSI,Municipal,Primario
113300,2025.0,4.0,8.0,6.0,MSI,Municipal,Primario
113300,2025.0,5.0,2.0,4.0,MSI,Municipal,Primario
113300,2025.0,6.0,2.0,8.0,MSI,Municipal,Primario
113300,2025.0,7.0,6.0,2.0,MSI,Municipal,Primario
113300,2025.0,8.0,2.0,8.0,MSI,Municipal,Primario
113300,2025.0,9.0,10.0,8.0,MSI,Municipal,Primario
113300,2025.0,10.0,2.0,,MSI,Municipal,Primario
113301,2024.0,10.0,,2.0,MSI,Municipal,Primario
113301,2024.0,11.0,,2.0,MSI,Municipal,Primario
113301,2024.0,12.0,,2.0,MSI,Municipal,Primario
113301,2025.0,1.0,4.0,,MSI,Municipal,Primario
113301,2025.0,2.0,4.0,,MSI,Municipal,Primario
113301,2025.0,3.0,2.0,8.0,MSI,Municipal,Primario
113301,2025.0,4.0,0.0,2.0,MSI,Municipal,Primario
113301,2025.0,5.0,2.0,4.0,MSI,Municipal,Primario
113301,2025.0,6.0,6.0,0.0,MSI,Municipal,Primario
113301,2025.0,7.0,2.0,0.0,MSI,Municipal,Primario
113301,2025.0,8.0,0.0,6.0,MSI,Municipal,Primario
113301,2025.0,9.0,2.0,,MSI,Municipal,Primario
113302,2024.0,10.0,,8.0,MSI,Municipal,Primario
113302,2024.0,11.0,,0.0,MSI,Municipal,Primario
113302,2024.0,12.0,,3.0,MSI,Municipal,Primario
113302,2025.0,1.0,6.0,2.0,MSI,Municipal,Primario
113302,2025.0,2.0,2.0,2.0,MSI,Municipal,Primario
113302,2025.0,3.0,12.0,2.0,MSI,Municipal,Primario
113302,2025.0,4.0,2.0,2.0,MSI,Municipal,Primario
113302,2025.0,5.0,2.0,2.0,MSI,Municipal,Primario
113302,2025.0,6.0,0.0,4.0,MSI,Municipal,Primario
113302,2025.0,7.0,2.0,6.0,MSI,Municipal,Primario
113302,2025.0,8.0,,2.0,MSI,Municipal,Primario
113302,2025.0,9.0,4.0,4.0,MSI,Municipal,Primario
113303,2024.0,10.0,,1.0,MSI,Municipal,Primario
113303,2024.0,11.0,,0.0,MSI,Municipal,Primario
113303,2024.0,12.0,,0.0,MSI,Municipal,Primario
113303,2025.0,1.0,0.0,2.0,MSI,Municipal,Primario
113303,2025.0,2.0,,0.0,MSI,Municipal,Primario
113303,2025.0,3.0,0.0,4.0,MSI,Municipal,Primario
113303,2025.0,4.0,2.0,6.0,MSI,Municipal,Primario
113303,2025.0,5.0,2.0,4.0,MSI,Municipal,Primario
113303,2025.0,6.0,,2.0,MSI,Municipal,Primario
113303,2025.0,7.0,2.0,2.0,MSI,Municipal,Primario
113303,2025.0,8.0,,10.0,MSI,Municipal,Primario
113303,2025.0,9.0,2.0,8.0,MSI,Municipal,Primario
113303,2025.0,10.0,0.0,,MSI,Municipal,Primario
113305,2024.0,10.0,,4.0,MSI,Municipal,Primario
113305,2024.0,11.0,,1.0,MSI,Municipal,Primario
113305,2024.0,12.0,,0.0,MSI,Municipal,Primario
113305,2025.0,1.0,4.0,6.0,MSI,Municipal,Primario
113305,2025.0,2.0,2.0,4.0,MSI,Municipal,Primario
113305,2025.0,3.0,,2.0,MSI,Municipal,Primario
113305,2025.0,4.0,4.0,0.0,MSI,Municipal,Primario
113305,2025.0,5.0,4.0,2.0,MSI,Municipal,Primario
113305,2025.0,6.0,2.0,6.0,MSI,Municipal,Primario
113305,2025.0,7.0,0.0,2.0,MSI,Municipal,Primario
113305,2025.0,8.0,2.0,6.0,MSI,Municipal,Primario
113305,2025.0,9.0,2.0,6.0,MSI,Municipal,Primario
113305,2025.0,10.0,1.0,,MSI,Municipal,Primario
113306,2024.0,10.0,,1.0,MSI,Municipal,Primario
113306,2024.0,11.0,,0.0,MSI,Municipal,Primario
113306,2024.0,12.0,,1.0,MSI,Municipal,Primario
113306,2025.0,1.0,,0.0,MSI,Municipal,Primario
113306,2025.0,2.0,2.0,4.0,MSI,Municipal,Primario
113306,2025.0,3.0,0.0,0.0,MSI,Municipal,Primario
113306,2025.0,4.0,2.0,0.0,MSI,Municipal,Primario
113306,2025.0,5.0,4.0,0.0,MSI,Municipal,Primario
113306,2025.0,6.0,0.0,2.0,MSI,Municipal,Primario
113306,2025.0,7.0,,4.0,MSI,Municipal,Primario
113306,2025.0,8.0,0.0,0.0,MSI,Municipal,Primario
113306,2025.0,9.0,2.0,,MSI,Municipal,Primario
113306,2025.0,10.0,2.0,,MSI,Municipal,Primario
113307,2024.0,10.0,,8.0,MSI,Municipal,Primario
113307,2024.0,11.0,,6.0,MSI,Municipal,Primario
113307,2024.0,12.0,,4.0,MSI,Municipal,Primario
113307,2025.0,1.0,,4.0,MSI,Municipal,Primario
113307,2025.0,2.0,0.0,10.0,MSI,Municipal,Primario
113307,2025.0,3.0,2.0,4.0,MSI,Municipal,Primario
113307,2025.0,4.0,6.0,2.0,MSI,Municipal,Primario
113307,2025.0,5.0,,2.0,MSI,Municipal,Primario
113307,2025.0,6.0,,6.0,MSI,Municipal,Primario
113307,2025.0,7.0,6.0,4.0,MSI,Municipal,Primario
113307,2025.0,8.0,,8.0,MSI,Municipal,Primario
113307,2025.0,9.0,4.0,2.0,MSI,Municipal,Primario
113307,2025.0,10.0,0.0,,MSI,Municipal,Primario
113308,2024.0,10.0,,3.0,MSI,Municipal,Primario
113308,2024.0,11.0,,1.0,MSI,Municipal,Primario
113308,2025.0,1.0,4.0,4.0,MSI,Municipal,Primario
113308,2025.0,2.0,,0.0,MSI,Municipal,Primario
113308,2025.0,3.0,2.0,4.0,MSI,Municipal,Primario
113308,2025.0,4.0,0.0,2.0,MSI,Municipal,Primario
113308,2025.0,5.0,2.0,0.0,MSI,Municipal,Primario
113308,2025.0,6.0,0.0,0.0,MSI,Municipal,Primario
113308,2025.0,7.0,,4.0,MSI,Municipal,Primario
113308,2025.0,8.0,0.0,,MSI,Municipal,Primario
113308,2025.0,9.0,0.0,2.0,MSI,Municipal,Primario
113308,2025.0,10.0,1.0,,MSI,Municipal,Primario
113309,2024.0,10.0,,0.0,MSI,Municipal,Primario
113309,2024.0,11.0,,2.0,MSI,Municipal,Primario
113309,2024.0,12.0,,1.0,MSI,Municipal,Primario
113309,2025.0,1.0,,10.0,MSI,Municipal,Primario
113309,2025.0,2.0,4.0,2.0,MSI,Municipal,Primario
113309,2025.0,3.0,,4.0,MSI,Municipal,Primario
113309,2025.0,4.0,2.0,4.0,MSI,Municipal,Primario
113309,2025.0,5.0,2.0,2.0,MSI,Municipal,Primario
113309,2025.0,6.0,4.0,4.0,MSI,Municipal,Primario
113309,2025.0,7.0,6.0,6.0,MSI,Municipal,Primario
113309,2025.0,8.0,0.0,4.0,MSI,Municipal,Primario
113309,2025.0,9.0,2.0,6.0,MSI,Municipal,Primario
113309,2025.0,10.0,2.0,,MSI,Municipal,Primario
113310,2024.0,10.0,,1.0,MSI,Municipal,Primario
113310,2024.0,11.0,,1.0,MSI,Municipal,Primario
113310,2024.0,12.0,,0.0,MSI,Municipal,Primario
113310,2025.0,1.0,2.0,2.0,MSI,Municipal,Primario
113310,2025.0,2.0,2.0,6.0,MSI,Municipal,Primario
113310,2025.0,3.0,0.0,4.0,MSI,Municipal,Primario
113310,2025.0,4.0,2.0,6.0,MSI,Municipal,Primario
113310,2025.0,5.0,4.0,0.0,MSI,Municipal,Primario
113310,2025.0,6.0,4.0,,MSI,Municipal,Primario
113310,2025.0,7.0,0.0,2.0,MSI,Municipal,Primario
113310,2025.0,8.0,2.0,4.0,MSI,Municipal,Primario
113310,2025.0,9.0,0.0,,MSI,Municipal,Primario
113310,2025.0,10.0,1.0,,MSI,Municipal,Primario
113311,2024.0,10.0,,5.0,MSI,Municipal,Primario
113311,2024.0,11.0,,4.0,MSI,Municipal,Primario
113311,2024.0,12.0,,2.0,MSI,Municipal,Primario
113311,2025.0,1.0,2.0,4.0,MSI,Municipal,Primario
113311,2025.0,2.0,8.0,12.0,MSI,Municipal,Primario
113311,2025.0,3.0,2.0,16.0,MSI,Municipal,Primario
113311,2025.0,4.0,,14.0,MSI,Municipal,Primario
113311,2025.0,5.0,2.0,6.0,MSI,Municipal,Primario
113311,2025.0,6.0,8.0,,MSI,Municipal,Primario
113311,2025.0,7.0,10.0,6.0,MSI,Municipal,Primario
113311,2025.0,8.0,6.0,14.0,MSI,Municipal,Primario
113311,2025.0,9.0,6.0,8.0,MSI,Municipal,Primario
113312,2024.0,10.0,,4.0,MSI,Municipal,Primario
113312,2024.0,11.0,,3.0,MSI,Municipal,Primario
113312,2024.0,12.0,,2.0,MSI,Municipal,Primario
113312,2025.0,1.0,2.0,0.0,MSI,Municipal,Primario
113312,2025.0,2.0,6.0,4.0,MSI,Municipal,Primario
113312,2025.0,3.0,0.0,12.0,MSI,Municipal,Primario
113312,2025.0,4.0,8.0,4.0,MSI,Municipal,Primario
113312,2025.0,5.0,0.0,,MSI,Municipal,Primario
113312,2025.0,6.0,4.0,2.0,MSI,Municipal,Primario
113312,2025.0,7.0,4.0,6.0,MSI,Municipal,Primario
113312,2025.0,8.0,2.0,2.0,MSI,Municipal,Primario
113312,2025.0,9.0,,2.0,MSI,Municipal,Primario
113312,2025.0,10.0,3.0,,MSI,Municipal,Primario
113313,2024.0,10.0,,2.0,MSI,Municipal,Primario
113313,2024.0,11.0,,2.0,MSI,Municipal,Primario
113313,2024.0,12.0,,1.0,MSI,Municipal,Primario
113313,2025.0,1.0,4.0,2.0,MSI,Municipal,Primario
113313,2025.0,2.0,,0.0,MSI,Municipal,Primario
113313,2025.0,3.0,0.0,4.0,MSI,Municipal,Primario
113313,2025.0,4.0,2.0,4.0,MSI,Municipal,Primario
113313,2025.0,5.0,2.0,2.0,MSI,Municipal,Primario
